order_id,order_date,region,product_id,product_name,category,quantity,unit_price,discount,revenue
505089,2024-12-25,Southwest,1110,Calculator,Office Supplies,3,14.77,0.0,44.31
505090,2024-12-25,Southwest,1098,Cotton Rounds,Beauty & Personal Care,1,15.0,0.0,15.0
505091,2024-12-25,Southeast,1067,Camping Tent,Sports & Outdoors,1,180.15,0.0,180.15
505092,2024-12-25,Northeast,1046,Athletic Leggings,Apparel,1,65.56,0.1,59.0
505093,2024-12-25,Northeast,1104,Stapler,Office Supplies,3,22.44,0.15,57.22
505094,2024-12-25,West,1010,Smart Plug,Electronics,1,209.62,0.0,209.62
505095,2024-12-25,Southwest,1036,Laundry Basket,Home & Kitchen,1,114.51,0.1,103.06
505096,2024-12-25,Southwest,1082,Pull-Up Bar,Sports & Outdoors,2,77.14,0.0,154.28
505097,2024-12-25,Midwest,1009,Tablet Stand,Electronics,3,309.0,0.0,927.0
505098,2024-12-26,West,1090,Makeup Brush Set,Beauty & Personal Care,1,39.0,0.0,39.0
505099,2024-12-26,Southwest,1101,Spiral Notebook,Office Supplies,1,64.55,0.0,64.55
505100,2024-12-26,Northeast,1114,Sticky Tabs,Office Supplies,1,17.4,0.0,17.4
505101,2024-12-26,West,1025,Coffee Maker,Home & Kitchen,3,43.54,0.0,130.62
505102,2024-12-26,Northeast,1052,Baseball Cap,Apparel,1,76.55,0.0,76.55
505103,2024-12-26,Midwest,1044,Hooded Sweatshirt,Apparel,3,65.16,0.0,195.48
505104,2024-12-26,Southwest,1063,Compression Shirt,Apparel,1,17.69,0.0,17.69
505105,2024-12-26,Midwest,1024,Air Fryer,Home & Kitchen,1,15.16,0.0,15.16
505106,2024-12-26,West,1057,Cargo Pants,Apparel,1,40.68,0.0,40.68
505107,2024-12-26,West,1008,Mechanical Keyboard,Electronics,3,284.69,0.05,811.37
505108,2024-12-26,Southwest,1014,Wireless Router,Electronics,4,172.72,0.05,656.34
505109,2024-12-26,Midwest,1053,Canvas Belt,Apparel,1,53.04,0.15,45.08
505110,2024-12-26,West,1009,Tablet Stand,Electronics,1,309.0,0.0,309.0
505111,2024-12-26,Midwest,1062,Wool Scarf,Apparel,1,13.84,0.0,13.84
505112,2024-12-26,Midwest,1053,Canvas Belt,Apparel,1,53.04,0.0,53.04
505113,2024-12-26,Northeast,1101,Spiral Notebook,Office Supplies,2,64.55,0.2,103.28
505114,2024-12-26,Southeast,1098,Cotton Rounds,Beauty & Personal Care,2,15.0,0.0,30.0
505115,2024-12-26,Northeast,1079,Fishing Rod,Sports & Outdoors,3,115.23,0.0,345.69
505116,2024-12-26,Northeast,1073,Bike Helmet,Sports & Outdoors,4,197.46,0.05,750.35
505117,2024-12-27,Southeast,1094,Hair Straightener,Beauty & Personal Care,2,54.73,0.05,103.99
505118,2024-12-27,Southeast,1108,Whiteboard,Office Supplies,2,60.4,0.2,96.64
505119,2024-12-27,Midwest,1090,Makeup Brush Set,Beauty & Personal Care,2,39.0,0.0,78.0
505120,2024-12-27,Southwest,1002,Smart Watch,Electronics,2,420.41,0.15,714.7
505121,2024-12-27,Southeast,1066,Adjustable Dumbbell Set,Sports & Outdoors,1,153.36,0.1,138.02
505122,2024-12-27,West,1061,Chino Shorts,Apparel,2,24.05,0.0,48.1
505123,2024-12-27,Northeast,1045,Denim Jacket,Apparel,2,79.1,0.0,158.2
505124,2024-12-27,West,1042,Wool Sweater,Apparel,2,21.9,0.0,43.8
505125,2024-12-27,West,1066,Adjustable Dumbbell Set,Sports & Outdoors,3,153.36,0.05,437.08
505126,2024-12-27,West,1102,Desk Organizer,Office Supplies,2,24.32,0.0,48.64
505127,2024-12-27,West,1081,Headlamp,Sports & Outdoors,1,179.15,0.05,170.19
505128,2024-12-27,West,1115,Pencil Case,Office Supplies,4,50.02,0.0,200.08
505129,2024-12-27,Southeast,1010,Smart Plug,Electronics,1,209.62,0.1,188.66
505130,2024-12-27,Southeast,1063,Compression Shirt,Apparel,2,17.69,0.1,31.84
505131,2024-12-27,Northeast,1032,Bath Towel Set,Home & Kitchen,1,98.63,0.0,98.63
505132,2024-12-27,Southwest,1092,Electric Shaver,Beauty & Personal Care,1,12.37,0.1,11.13
505133,2024-12-28,Northeast,1084,Hair Dryer,Beauty & Personal Care,1,57.24,0.0,57.24
505134,2024-12-28,Southeast,1043,Running Shorts,Apparel,2,58.43,0.0,116.86
505135,2024-12-28,West,1076,Cooler Bag,Sports & Outdoors,2,32.58,0.1,58.64
505136,2024-12-28,Northeast,1060,Maxi Dress,Apparel,3,45.58,0.05,129.9
505137,2024-12-28,Midwest,1079,Fishing Rod,Sports & Outdoors,1,115.23,0.05,109.47
505138,2024-12-28,Southwest,1001,Bluetooth Speaker,Electronics,3,52.59,0.0,157.77
505139,2024-12-28,Southeast,1094,Hair Straightener,Beauty & Personal Care,2,54.73,0.1,98.51
505140,2024-12-28,Southwest,1047,Polo Shirt,Apparel,2,55.42,0.0,110.84
505141,2024-12-28,Southeast,1046,Athletic Leggings,Apparel,2,65.56,0.0,131.12
505142,2024-12-28,West,1080,Camping Chair,Sports & Outdoors,1,129.24,0.05,122.78
505143,2024-12-28,Southeast,1048,Winter Parka,Apparel,2,10.5,0.0,21.0
505144,2024-12-28,Southwest,1076,Cooler Bag,Sports & Outdoors,1,32.58,0.1,29.32
505145,2024-12-28,Northeast,1002,Smart Watch,Electronics,1,420.41,0.0,420.41
505146,2024-12-28,Northeast,1117,Laminating Sheets,Office Supplies,1,65.36,0.05,62.09
505147,2024-12-28,Southeast,1034,Wall Clock,Home & Kitchen,1,11.29,0.05,10.73
505148,2024-12-28,Midwest,1053,Canvas Belt,Apparel,1,53.04,0.1,47.74
505149,2024-12-28,Northeast,1085,Facial Cleanser,Beauty & Personal Care,1,7.49,0.05,7.12
505150,2024-12-28,Southeast,1043,Running Shorts,Apparel,1,58.43,0.2,46.74
505151,2024-12-28,Midwest,1119,Wall Calendar,Office Supplies,1,59.28,0.0,59.28
505152,2024-12-28,Midwest,1003,USB-C Hub,Electronics,3,230.17,0.1,621.46
505153,2024-12-28,West,1062,Wool Scarf,Apparel,1,13.84,0.2,11.07
505154,2024-12-28,Southeast,1085,Facial Cleanser,Beauty & Personal Care,1,7.49,0.2,5.99
505155,2024-12-29,Midwest,1075,Trekking Poles,Sports & Outdoors,2,182.21,0.0,364.42
505156,2024-12-29,Midwest,1024,Air Fryer,Home & Kitchen,3,15.16,0.0,45.48
505157,2024-12-29,West,1028,Spice Rack,Home & Kitchen,1,92.73,0.15,78.82
505158,2024-12-29,Southeast,1009,Tablet Stand,Electronics,1,309.0,0.0,309.0
505159,2024-12-29,West,1035,Picture Frame Set,Home & Kitchen,2,106.87,0.0,213.74
505160,2024-12-29,West,1090,Makeup Brush Set,Beauty & Personal Care,4,39.0,0.15,132.6
505161,2024-12-29,Southeast,1043,Running Shorts,Apparel,2,58.43,0.0,116.86
505162,2024-12-29,Southeast,1011,LED Desk Lamp,Electronics,1,91.94,0.05,87.34
505163,2024-12-29,Northeast,1002,Smart Watch,Electronics,2,420.41,0.0,840.82
505164,2024-12-29,Southwest,1022,Ceramic Mug Set,Home & Kitchen,2,57.27,0.0,114.54
505165,2024-12-29,Northeast,1049,Flannel Shirt,Apparel,1,71.14,0.1,64.03
505166,2024-12-29,West,1007,Wireless Mouse,Electronics,1,41.33,0.0,41.33
505167,2024-12-29,Northeast,1048,Winter Parka,Apparel,4,10.5,0.0,42.0
505168,2024-12-29,West,1071,Foam Roller,Sports & Outdoors,2,32.24,0.0,64.48
505169,2024-12-29,West,1098,Cotton Rounds,Beauty & Personal Care,1,15.0,0.0,15.0
505170,2024-12-29,Southwest,1085,Facial Cleanser,Beauty & Personal Care,1,7.49,0.05,7.12
505171,2024-12-29,Southeast,1051,Crew Socks (3-Pack),Apparel,1,73.21,0.0,73.21
505172,2024-12-29,West,1085,Facial Cleanser,Beauty & Personal Care,3,7.49,0.0,22.47
505173,2024-12-29,West,1026,Blender,Home & Kitchen,1,116.63,0.15,99.14
505174,2024-12-29,Southeast,1019,Non-Stick Frying Pan,Home & Kitchen,1,132.0,0.0,132.0
505175,2024-12-29,West,1119,Wall Calendar,Office Supplies,2,59.28,0.1,106.7
505176,2024-12-29,West,1100,Ballpoint Pen Set,Office Supplies,1,38.48,0.15,32.71
505177,2024-12-29,Southeast,1105,Highlighter Set,Office Supplies,1,37.45,0.05,35.58
505178,2024-12-29,West,1119,Wall Calendar,Office Supplies,2,59.28,0.0,118.56
505179,2024-12-29,Midwest,1039,Cookware Set,Home & Kitchen,1,111.14,0.0,111.14
505180,2024-12-30,Southwest,1103,Sticky Notes Pack,Office Supplies,1,40.31,0.0,40.31
505181,2024-12-30,Southeast,1026,Blender,Home & Kitchen,1,116.63,0.0,116.63
505182,2024-12-30,Midwest,1059,Fleece Vest,Apparel,1,10.17,0.0,10.17
505183,2024-12-30,West,1091,Nail Care Kit,Beauty & Personal Care,1,33.61,0.0,33.61
505184,2024-12-30,Southeast,1013,HDMI Cable,Electronics,1,195.27,0.0,195.27
505185,2024-12-30,Midwest,1022,Ceramic Mug Set,Home & Kitchen,2,57.27,0.0,114.54
505186,2024-12-30,Midwest,1016,Power Strip,Electronics,1,273.3,0.1,245.97
505187,2024-12-30,West,1009,Tablet Stand,Electronics,2,309.0,0.05,587.1
505188,2024-12-30,Midwest,1044,Hooded Sweatshirt,Apparel,3,65.16,0.0,195.48
505189,2024-12-30,Southeast,1035,Picture Frame Set,Home & Kitchen,2,106.87,0.15,181.68
505190,2024-12-30,West,1087,Sunscreen SPF 50,Beauty & Personal Care,4,27.82,0.05,105.72
505191,2024-12-30,West,1116,Push Pins,Office Supplies,1,6.99,0.05,6.64
505192,2024-12-30,West,1104,Stapler,Office Supplies,3,22.44,0.1,60.59
505193,2024-12-30,Southwest,1055,Rain Jacket,Apparel,1,9.18,0.0,9.18
505194,2024-12-30,Midwest,1046,Athletic Leggings,Apparel,1,65.56,0.0,65.56
505195,2024-12-31,West,1101,Spiral Notebook,Office Supplies,1,64.55,0.0,64.55
505196,2024-12-31,West,1075,Trekking Poles,Sports & Outdoors,1,182.21,0.0,182.21
505197,2024-12-31,Southeast,1013,HDMI Cable,Electronics,1,195.27,0.0,195.27
505198,2024-12-31,Midwest,1111,Binder Clips,Office Supplies,2,72.05,0.15,122.48
505199,2024-12-31,West,1078,Soccer Ball,Sports & Outdoors,1,194.28,0.0,194.28
505200,2024-12-31,West,1102,Desk Organizer,Office Supplies,1,24.32,0.0,24.32
505201,2024-12-31,West,1030,Storage Bins,Home & Kitchen,1,25.89,0.1,23.3
505202,2024-12-31,Midwest,1072,Sleeping Bag,Sports & Outdoors,3,143.18,0.0,429.54
505203,2024-12-31,Midwest,1031,Throw Pillow Set,Home & Kitchen,1,87.73,0.1,78.96
505204,2024-12-31,Southeast,1016,Power Strip,Electronics,1,273.3,0.0,273.3
505205,2024-12-31,Midwest,1067,Camping Tent,Sports & Outdoors,1,180.15,0.0,180.15
505206,2024-12-31,Midwest,1102,Desk Organizer,Office Supplies,1,24.32,0.05,23.1
505207,2024-12-31,Midwest,1081,Headlamp,Sports & Outdoors,1,179.15,0.15,152.28
505208,2024-12-31,Midwest,1094,Hair Straightener,Beauty & Personal Care,1,54.73,0.05,51.99
505209,2024-12-31,West,1042,Wool Sweater,Apparel,1,21.9,0.05,20.8
505210,2024-12-31,Northeast,1079,Fishing Rod,Sports & Outdoors,1,115.23,0.0,115.23
505211,2024-12-31,West,1009,Tablet Stand,Electronics,4,309.0,0.1,1112.4
505212,2024-12-31,Midwest,1090,Makeup Brush Set,Beauty & Personal Care,3,39.0,0.0,117.0
505213,2024-12-31,West,1019,Non-Stick Frying Pan,Home & Kitchen,1,132.0,0.05,125.4
505214,2024-12-31,West,1003,USB-C Hub,Electronics,1,230.17,0.05,218.66
505215,2024-12-31,Southeast,1084,Hair Dryer,Beauty & Personal Care,2,57.24,0.0,114.48
505216,2024-12-31,Northeast,1064,Swim Trunks,Apparel,1,31.13,0.0,31.13
505217,2024-12-31,Southeast,1032,Bath Towel Set,Home & Kitchen,1,98.63,0.0,98.63
505218,2024-12-31,West,1059,Fleece Vest,Apparel,2,10.17,0.0,20.34
505219,2024-12-31,Southeast,1062,Wool Scarf,Apparel,2,13.84,0.05,26.3
505220,2024-12-31,West,1067,Camping Tent,Sports & Outdoors,1,180.15,0.05,171.14
505221,2024-12-31,West,1118,Index Cards,Office Supplies,2,34.71,0.05,65.95
505222,2025-01-01,Southwest,1085,Facial Cleanser,Beauty & Personal Care,2,7.49,0.0,14.98
505223,2025-01-01,West,1075,Trekking Poles,Sports & Outdoors,2,182.21,0.0,364.42
505224,2025-01-01,West,1031,Throw Pillow Set,Home & Kitchen,2,87.73,0.0,175.46
505225,2025-01-01,West,1031,Throw Pillow Set,Home & Kitchen,1,87.73,0.05,83.34
505226,2025-01-01,Northeast,1068,Hiking Backpack,Sports & Outdoors,3,190.51,0.15,485.8
505227,2025-01-01,Northeast,1089,Lip Balm Set,Beauty & Personal Care,1,29.78,0.15,25.31
505228,2025-01-01,West,1007,Wireless Mouse,Electronics,1,41.33,0.0,41.33
505229,2025-01-01,West,1044,Hooded Sweatshirt,Apparel,2,65.16,0.05,123.8
505230,2025-01-01,Southwest,1108,Whiteboard,Office Supplies,1,60.4,0.05,57.38
505231,2025-01-01,West,1101,Spiral Notebook,Office Supplies,1,64.55,0.0,64.55
505232,2025-01-01,Southeast,1046,Athletic Leggings,Apparel,1,65.56,0.0,65.56
505233,2025-01-02,West,1006,Webcam HD,Electronics,3,169.69,0.15,432.71
505234,2025-01-02,Midwest,1098,Cotton Rounds,Beauty & Personal Care,1,15.0,0.1,13.5
505235,2025-01-02,Northeast,1043,Running Shorts,Apparel,1,58.43,0.05,55.51
505236,2025-01-02,Southeast,1065,Yoga Mat,Sports & Outdoors,1,157.52,0.1,141.77
505237,2025-01-02,Midwest,1022,Ceramic Mug Set,Home & Kitchen,1,57.27,0.1,51.54
505238,2025-01-02,Southeast,1055,Rain Jacket,Apparel,2,9.18,0.0,18.36
505239,2025-01-02,Southeast,1050,Yoga Pants,Apparel,1,52.33,0.0,52.33
505240,2025-01-02,Northeast,1032,Bath Towel Set,Home & Kitchen,1,98.63,0.15,83.84
505241,2025-01-02,Midwest,1086,Moisturizer Cream,Beauty & Personal Care,1,37.68,0.0,37.68
505242,2025-01-02,West,1063,Compression Shirt,Apparel,1,17.69,0.0,17.69
505243,2025-01-02,Midwest,1093,Body Lotion,Beauty & Personal Care,1,12.5,0.05,11.88
505244,2025-01-02,West,1115,Pencil Case,Office Supplies,2,50.02,0.0,100.04
505245,2025-01-03,Northeast,1087,Sunscreen SPF 50,Beauty & Personal Care,1,27.82,0.0,27.82
505246,2025-01-03,Southeast,1090,Makeup Brush Set,Beauty & Personal Care,1,39.0,0.05,37.05
505247,2025-01-03,Northeast,1010,Smart Plug,Electronics,1,209.62,0.0,209.62
505248,2025-01-03,West,1096,Face Mask Set,Beauty & Personal Care,2,30.25,0.0,60.5
505249,2025-01-03,Midwest,1018,Stainless Steel Knife Set,Home & Kitchen,1,20.78,0.0,20.78
505250,2025-01-03,West,1009,Tablet Stand,Electronics,1,309.0,0.15,262.65
505251,2025-01-03,Southeast,1108,Whiteboard,Office Supplies,4,60.4,0.0,241.6
505252,2025-01-03,Southeast,1086,Moisturizer Cream,Beauty & Personal Care,1,37.68,0.0,37.68
505253,2025-01-03,West,1046,Athletic Leggings,Apparel,1,65.56,0.05,62.28
505254,2025-01-03,West,1012,Phone Charging Dock,Electronics,1,27.62,0.0,27.62
505255,2025-01-03,Southeast,1083,Electric Toothbrush,Beauty & Personal Care,2,22.02,0.05,41.84
505256,2025-01-03,Northeast,1014,Wireless Router,Electronics,1,172.72,0.0,172.72
505257,2025-01-03,Northeast,1044,Hooded Sweatshirt,Apparel,1,65.16,0.1,58.64
505258,2025-01-03,West,1059,Fleece Vest,Apparel,1,10.17,0.1,9.15
505259,2025-01-03,Southwest,1020,Electric Kettle,Home & Kitchen,2,135.45,0.1,243.81
505260,2025-01-03,Midwest,1034,Wall Clock,Home & Kitchen,1,11.29,0.0,11.29
505261,2025-01-04,West,1025,Coffee Maker,Home & Kitchen,1,43.54,0.05,41.36
505262,2025-01-04,Northeast,1039,Cookware Set,Home & Kitchen,3,111.14,0.05,316.75
505263,2025-01-04,Northeast,1012,Phone Charging Dock,Electronics,1,27.62,0.0,27.62
505264,2025-01-04,Southeast,1064,Swim Trunks,Apparel,1,31.13,0.0,31.13
505265,2025-01-04,Midwest,1006,Webcam HD,Electronics,3,169.69,0.0,509.07
505266,2025-01-04,West,1042,Wool Sweater,Apparel,1,21.9,0.1,19.71
505267,2025-01-04,Midwest,1077,Tennis Racket,Sports & Outdoors,1,81.23,0.05,77.17
505268,2025-01-04,West,1062,Wool Scarf,Apparel,2,13.84,0.1,24.91
505269,2025-01-04,Southwest,1040,Cotton T-Shirt,Apparel,1,83.02,0.0,83.02
505270,2025-01-04,Southeast,1044,Hooded Sweatshirt,Apparel,2,65.16,0.0,130.32
505271,2025-01-04,West,1001,Bluetooth Speaker,Electronics,1,52.59,0.15,44.7
505272,2025-01-04,Northeast,1003,USB-C Hub,Electronics,1,230.17,0.05,218.66
505273,2025-01-05,West,1026,Blender,Home & Kitchen,2,116.63,0.0,233.26
505274,2025-01-05,Southeast,1067,Camping Tent,Sports & Outdoors,2,180.15,0.1,324.27
505275,2025-01-05,West,1039,Cookware Set,Home & Kitchen,1,111.14,0.0,111.14
505276,2025-01-05,West,1095,Beard Trimmer,Beauty & Personal Care,4,52.43,0.0,209.72
505277,2025-01-05,Midwest,1066,Adjustable Dumbbell Set,Sports & Outdoors,2,153.36,0.05,291.38
505278,2025-01-05,West,1039,Cookware Set,Home & Kitchen,1,111.14,0.0,111.14
505279,2025-01-05,Northeast,1038,Toaster Oven,Home & Kitchen,1,98.36,0.0,98.36
505280,2025-01-05,Midwest,1100,Ballpoint Pen Set,Office Supplies,2,38.48,0.0,76.96
505281,2025-01-05,Northeast,1019,Non-Stick Frying Pan,Home & Kitchen,4,132.0,0.0,528.0
505282,2025-01-05,Northeast,1093,Body Lotion,Beauty & Personal Care,1,12.5,0.1,11.25
505283,2025-01-05,Southeast,1042,Wool Sweater,Apparel,1,21.9,0.1,19.71
505284,2025-01-05,West,1059,Fleece Vest,Apparel,1,10.17,0.0,10.17
505285,2025-01-05,Southwest,1062,Wool Scarf,Apparel,2,13.84,0.0,27.68
505286,2025-01-06,West,1094,Hair Straightener,Beauty & Personal Care,1,54.73,0.0,54.73
505287,2025-01-06,Southeast,1017,Laptop Sleeve,Electronics,3,174.32,0.0,522.96
505288,2025-01-06,West,1076,Cooler Bag,Sports & Outdoors,2,32.58,0.15,55.39
505289,2025-01-06,Midwest,1101,Spiral Notebook,Office Supplies,1,64.55,0.05,61.32
505290,2025-01-06,West,1028,Spice Rack,Home & Kitchen,2,92.73,0.1,166.91
505291,2025-01-06,West,1033,Shower Curtain,Home & Kitchen,2,119.18,0.0,238.36
505292,2025-01-06,West,1048,Winter Parka,Apparel,1,10.5,0.0,10.5
505293,2025-01-06,Northeast,1017,Laptop Sleeve,Electronics,1,174.32,0.05,165.6
505294,2025-01-06,West,1002,Smart Watch,Electronics,1,420.41,0.0,420.41
505295,2025-01-06,West,1015,Action Camera,Electronics,1,81.81,0.0,81.81
505296,2025-01-06,Southeast,1023,Cutting Board Set,Home & Kitchen,1,146.05,0.05,138.75
505297,2025-01-07,Midwest,1050,Yoga Pants,Apparel,3,52.33,0.0,156.99
505298,2025-01-07,West,1078,Soccer Ball,Sports & Outdoors,1,194.28,0.15,165.14
505299,2025-01-07,Midwest,1071,Foam Roller,Sports & Outdoors,1,32.24,0.0,32.24
505300,2025-01-07,Midwest,1034,Wall Clock,Home & Kitchen,1,11.29,0.0,11.29
505301,2025-01-07,West,1051,Crew Socks (3-Pack),Apparel,1,73.21,0.05,69.55
505302,2025-01-07,Southeast,1037,Vacuum Sealer,Home & Kitchen,1,61.48,0.0,61.48
505303,2025-01-07,Northeast,1108,Whiteboard,Office Supplies,1,60.4,0.0,60.4
505304,2025-01-07,Northeast,1007,Wireless Mouse,Electronics,1,41.33,0.0,41.33
505305,2025-01-07,Midwest,1040,Cotton T-Shirt,Apparel,2,83.02,0.0,166.04
505306,2025-01-07,Southeast,1077,Tennis Racket,Sports & Outdoors,1,81.23,0.1,73.11
505307,2025-01-07,West,1044,Hooded Sweatshirt,Apparel,1,65.16,0.15,55.39
505308,2025-01-07,West,1102,Desk Organizer,Office Supplies,1,24.32,0.0,24.32
505309,2025-01-08,Southwest,1009,Tablet Stand,Electronics,3,309.0,0.0,927.0
505310,2025-01-08,Northeast,1098,Cotton Rounds,Beauty & Personal Care,1,15.0,0.0,15.0
505311,2025-01-08,Northeast,1068,Hiking Backpack,Sports & Outdoors,4,190.51,0.0,762.04
505312,2025-01-08,Midwest,1018,Stainless Steel Knife Set,Home & Kitchen,2,20.78,0.0,41.56
505313,2025-01-08,Northeast,1019,Non-Stick Frying Pan,Home & Kitchen,1,132.0,0.1,118.8
505314,2025-01-08,Midwest,1005,Portable Charger,Electronics,1,313.58,0.1,282.22
505315,2025-01-08,Northeast,1007,Wireless Mouse,Electronics,1,41.33,0.05,39.26
505316,2025-01-08,Midwest,1056,Linen Button-Down,Apparel,1,46.88,0.0,46.88
505317,2025-01-08,Southwest,1025,Coffee Maker,Home & Kitchen,3,43.54,0.05,124.09
505318,2025-01-08,Northeast,1049,Flannel Shirt,Apparel,3,71.14,0.0,213.42
505319,2025-01-08,West,1026,Blender,Home & Kitchen,1,116.63,0.1,104.97
505320,2025-01-08,Southwest,1051,Crew Socks (3-Pack),Apparel,2,73.21,0.0,146.42
505321,2025-01-08,Southeast,1029,Bamboo Utensil Set,Home & Kitchen,1,34.41,0.0,34.41
505322,2025-01-08,Southeast,1114,Sticky Tabs,Office Supplies,2,17.4,0.0,34.8
505323,2025-01-08,Southwest,1015,Action Camera,Electronics,1,81.81,0.05,77.72
505324,2025-01-08,Northeast,1076,Cooler Bag,Sports & Outdoors,1,32.58,0.0,32.58
505325,2025-01-09,Midwest,1031,Throw Pillow Set,Home & Kitchen,2,87.73,0.0,175.46
505326,2025-01-09,Northeast,1072,Sleeping Bag,Sports & Outdoors,1,143.18,0.0,143.18
505327,2025-01-09,West,1068,Hiking Backpack,Sports & Outdoors,2,190.51,0.0,381.02
505328,2025-01-09,Southeast,1072,Sleeping Bag,Sports & Outdoors,2,143.18,0.0,286.36
505329,2025-01-09,Southwest,1111,Binder Clips,Office Supplies,1,72.05,0.1,64.84
505330,2025-01-09,Midwest,1053,Canvas Belt,Apparel,1,53.04,0.05,50.39
505331,2025-01-09,Southwest,1085,Facial Cleanser,Beauty & Personal Care,2,7.49,0.0,14.98
505332,2025-01-09,Southeast,1024,Air Fryer,Home & Kitchen,1,15.16,0.05,14.4
505333,2025-01-09,Southeast,1057,Cargo Pants,Apparel,1,40.68,0.0,40.68
505334,2025-01-09,Northeast,1099,Vitamin C Serum,Beauty & Personal Care,1,15.58,0.0,15.58
505335,2025-01-09,West,1119,Wall Calendar,Office Supplies,2,59.28,0.0,118.56
505336,2025-01-09,Northeast,1114,Sticky Tabs,Office Supplies,2,17.4,0.05,33.06
505337,2025-01-09,Northeast,1001,Bluetooth Speaker,Electronics,1,52.59,0.05,49.96
505338,2025-01-10,Northeast,1056,Linen Button-Down,Apparel,1,46.88,0.1,42.19
505339,2025-01-10,Midwest,1008,Mechanical Keyboard,Electronics,2,284.69,0.0,569.38
505340,2025-01-10,Southwest,1104,Stapler,Office Supplies,3,22.44,0.0,67.32
505341,2025-01-10,Northeast,1117,Laminating Sheets,Office Supplies,1,65.36,0.0,65.36
505342,2025-01-10,West,1027,Dish Rack,Home & Kitchen,2,85.01,0.1,153.02
505343,2025-01-10,West,1029,Bamboo Utensil Set,Home & Kitchen,1,34.41,0.0,34.41
505344,2025-01-10,Midwest,1016,Power Strip,Electronics,1,273.3,0.0,273.3
505345,2025-01-11,Midwest,1023,Cutting Board Set,Home & Kitchen,2,146.05,0.1,262.89
505346,2025-01-11,Southeast,1066,Adjustable Dumbbell Set,Sports & Outdoors,1,153.36,0.0,153.36
505347,2025-01-11,Southwest,1103,Sticky Notes Pack,Office Supplies,1,40.31,0.05,38.29
505348,2025-01-11,West,1112,Desk Mat,Office Supplies,1,33.63,0.05,31.95
505349,2025-01-11,Southeast,1007,Wireless Mouse,Electronics,1,41.33,0.1,37.2
505350,2025-01-11,West,1100,Ballpoint Pen Set,Office Supplies,1,38.48,0.0,38.48
505351,2025-01-11,Northeast,1020,Electric Kettle,Home & Kitchen,3,135.45,0.0,406.35
505352,2025-01-11,West,1006,Webcam HD,Electronics,1,169.69,0.05,161.21
505353,2025-01-11,Northeast,1035,Picture Frame Set,Home & Kitchen,1,106.87,0.05,101.53
505354,2025-01-11,Southwest,1091,Nail Care Kit,Beauty & Personal Care,4,33.61,0.1,121.0
505355,2025-01-11,West,1059,Fleece Vest,Apparel,1,10.17,0.0,10.17
505356,2025-01-11,West,1018,Stainless Steel Knife Set,Home & Kitchen,1,20.78,0.15,17.66
505357,2025-01-11,Northeast,1115,Pencil Case,Office Supplies,2,50.02,0.0,100.04
505358,2025-01-11,West,1090,Makeup Brush Set,Beauty & Personal Care,1,39.0,0.1,35.1
505359,2025-01-12,Northeast,1020,Electric Kettle,Home & Kitchen,1,135.45,0.0,135.45
505360,2025-01-12,West,1041,Slim Fit Jeans,Apparel,3,87.02,0.0,261.06
505361,2025-01-12,Southeast,1065,Yoga Mat,Sports & Outdoors,3,157.52,0.0,472.56
505362,2025-01-12,Southeast,1096,Face Mask Set,Beauty & Personal Care,1,30.25,0.0,30.25
505363,2025-01-12,Southeast,1086,Moisturizer Cream,Beauty & Personal Care,1,37.68,0.05,35.8
505364,2025-01-12,Midwest,1106,Printer Paper Ream,Office Supplies,1,27.8,0.0,27.8
505365,2025-01-12,Southeast,1038,Toaster Oven,Home & Kitchen,2,98.36,0.05,186.88
505366,2025-01-12,West,1090,Makeup Brush Set,Beauty & Personal Care,3,39.0,0.0,117.0
505367,2025-01-12,Southwest,1022,Ceramic Mug Set,Home & Kitchen,2,57.27,0.0,114.54
505368,2025-01-12,West,1050,Yoga Pants,Apparel,2,52.33,0.15,88.96
505369,2025-01-12,West,1084,Hair Dryer,Beauty & Personal Care,1,57.24,0.0,57.24
505370,2025-01-12,Southwest,1073,Bike Helmet,Sports & Outdoors,1,197.46,0.0,197.46
505371,2025-01-12,Northeast,1040,Cotton T-Shirt,Apparel,1,83.02,0.0,83.02
505372,2025-01-12,Northeast,1053,Canvas Belt,Apparel,1,53.04,0.0,53.04
505373,2025-01-12,Midwest,1101,Spiral Notebook,Office Supplies,1,64.55,0.1,58.1
505374,2025-01-12,Southwest,1009,Tablet Stand,Electronics,1,309.0,0.0,309.0
505375,2025-01-12,Midwest,1045,Denim Jacket,Apparel,1,79.1,0.05,75.14
505376,2025-01-13,Northeast,1119,Wall Calendar,Office Supplies,1,59.28,0.05,56.32
505377,2025-01-13,West,1070,Water Bottle,Sports & Outdoors,1,103.94,0.15,88.35
505378,2025-01-13,Southwest,1046,Athletic Leggings,Apparel,1,65.56,0.15,55.73
505379,2025-01-13,Southwest,1047,Polo Shirt,Apparel,2,55.42,0.0,110.84
505380,2025-01-13,Southeast,1016,Power Strip,Electronics,1,273.3,0.05,259.64
505381,2025-01-13,Midwest,1024,Air Fryer,Home & Kitchen,1,15.16,0.0,15.16
505382,2025-01-14,Southeast,1069,Resistance Bands Set,Sports & Outdoors,4,72.45,0.0,289.8
505383,2025-01-14,West,1031,Throw Pillow Set,Home & Kitchen,1,87.73,0.05,83.34
